opentime,open,high,low,close,volume,closetime,qav,trades,tbbav,tbqav,ignore
2020-01-14 09:20:00,8520.63000000,8523.75000000,8520.63000000,8523.75000000,0.24899600,2020-01-14 09:24:59.999000,2121.94418748,6,0.24899600,2121.94418748,0
2020-01-14 09:25:00,8529.99000000,8549.96000000,8529.99000000,8549.96000000,0.13195500,2020-01-14 09:29:59.999000,1126.86943721,6,0.02096000,179.17268884,0
2020-01-14 09:30:00,8549.96000000,8552.39000000,8549.96000000,8552.39000000,0.89711600,2020-01-14 09:34:59.999000,7672.47186303,4,0.87841200,7512.52053939,0
2020-01-14 09:35:00,8552.39000000,8552.39000000,8552.39000000,8552.39000000,0.00000000,2020-01-14 09:39:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-01-14 09:40:00,8534.06000000,8536.58000000,8533.10000000,8536.58000000,0.01376800,2020-01-14 09:44:59.999000,117.52312124,3,0.01259500,107.51379494,0
2020-01-14 09:45:00,8524.67000000,8524.67000000,8506.20000000,8509.41000000,0.13694000,2020-01-14 09:49:59.999000,1165.28476778,7,0.06239400,530.86255917,0
2020-01-14 09:50:00,8509.67000000,8509.67000000,8488.17000000,8488.17000000,0.56787000,2020-01-14 09:54:59.999000,4827.48723172,19,0.26381600,2242.96536043,0
2020-01-14 09:55:00,8488.18000000,8488.18000000,8488.17000000,8488.17000000,0.03651400,2020-01-14 09:59:59.999000,309.93739273,2,0.03533500,299.92984030,0
2020-01-14 10:00:00,8491.54000000,8499.77000000,8491.54000000,8493.14000000,0.33318900,2020-01-14 10:04:59.999000,2830.63126500,5,0.29785300,2530.47244506,0
2020-01-14 10:05:00,8498.81000000,8504.22000000,8495.58000000,8504.22000000,0.26650900,2020-01-14 10:09:59.999000,2264.38062948,4,0.00000000,0.00000000,0
2020-01-14 10:10:00,8506.64000000,8506.64000000,8505.42000000,8505.42000000,0.03645500,2020-01-14 10:14:59.999000,310.06652082,2,0.00000000,0.00000000,0
2020-01-14 10:15:00,8493.90000000,8493.90000000,8487.48000000,8487.48000000,0.02531700,2020-01-14 10:19:59.999000,215.02885056,2,0.00000000,0.00000000,0
2020-01-14 10:20:00,8493.80000000,8493.80000000,8493.80000000,8493.80000000,0.03767700,2020-01-14 10:24:59.999000,320.02090260,1,0.03767700,320.02090260,0
2020-01-14 10:25:00,8493.07000000,8497.59000000,8493.07000000,8497.59000000,0.20815900,2020-01-14 10:29:59.999000,1768.07187019,3,0.17283000,1467.86051308,0
2020-01-14 10:30:00,8489.70000000,8489.70000000,8488.63000000,8488.63000000,0.04816400,2020-01-14 10:34:59.999000,408.87269411,2,0.00000000,0.00000000,0
2020-01-14 10:35:00,8474.08000000,8482.43000000,8472.91000000,8482.43000000,0.94861500,2020-01-14 10:39:59.999000,8038.53077785,4,0.03536500,299.98113695,0
2020-01-14 10:40:00,8482.24000000,8482.24000000,8482.24000000,8482.24000000,0.03536500,2020-01-14 10:44:59.999000,299.97441760,1,0.03536500,299.97441760,0
2020-01-14 10:45:00,8511.55000000,8511.55000000,8511.55000000,8511.55000000,0.00412400,2020-01-14 10:49:59.999000,35.10163220,1,0.00000000,0.00000000,0
2020-01-14 10:50:00,8523.57000000,8526.33000000,8523.57000000,8526.33000000,0.01564100,2020-01-14 10:54:59.999000,133.32686253,3,0.01564100,133.32686253,0
2020-01-14 10:55:00,8523.07000000,8523.07000000,8523.07000000,8523.07000000,0.02623800,2020-01-14 10:59:59.999000,223.62831066,1,0.02623800,223.62831066,0
2020-01-14 11:00:00,8512.10000000,8512.10000000,8512.10000000,8512.10000000,0.00174400,2020-01-14 11:04:59.999000,14.84510240,1,0.00000000,0.00000000,0
2020-01-14 11:05:00,8526.53000000,8528.75000000,8522.76000000,8522.76000000,0.65674000,2020-01-14 11:09:59.999000,5599.86050100,4,0.65674000,5599.86050100,0
2020-01-14 11:10:00,8522.76000000,8522.76000000,8522.76000000,8522.76000000,0.00000000,2020-01-14 11:14:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-01-14 11:15:00,8523.73000000,8529.56000000,8523.73000000,8529.56000000,0.00265100,2020-01-14 11:19:59.999000,22.60501914,2,0.00147700,12.59816012,0
2020-01-14 11:20:00,8530.70000000,8530.70000000,8526.76000000,8526.76000000,0.02985000,2020-01-14 11:24:59.999000,254.55727600,2,0.00000000,0.00000000,0
2020-01-14 11:25:00,8514.64000000,8515.35000000,8514.64000000,8515.35000000,0.00829800,2020-01-14 11:29:59.999000,70.65707919,3,0.00365700,31.14063495,0
2020-01-14 11:30:00,8503.48000000,8517.06000000,8503.48000000,8513.32000000,0.07283800,2020-01-14 11:34:59.999000,620.21205723,4,0.00117500,10.00175275,0
2020-01-14 11:35:00,8515.03000000,8524.66000000,8512.18000000,8524.66000000,0.13761800,2020-01-14 11:39:59.999000,1172.28112784,7,0.07038500,599.58373127,0
2020-01-14 11:40:00,8525.86000000,8529.00000000,8525.39000000,8525.39000000,0.07211000,2020-01-14 11:44:59.999000,614.78862187,3,0.00172000,14.66988000,0
2020-01-14 11:45:00,8521.45000000,8521.45000000,8521.44000000,8521.44000000,0.00313000,2020-01-14 11:49:59.999000,26.67212331,2,0.00000000,0.00000000,0
2020-01-14 11:50:00,8518.15000000,8519.21000000,8518.15000000,8519.21000000,0.00234900,2020-01-14 11:54:59.999000,20.01037879,2,0.00000000,0.00000000,0
2020-01-14 11:55:00,8518.19000000,8528.99000000,8518.19000000,8526.47000000,0.07276500,2020-01-14 11:59:59.999000,620.46056429,6,0.00000000,0.00000000,0
2020-01-14 12:00:00,8523.86000000,8555.42000000,8523.86000000,8540.13000000,1.92548400,2020-01-14 12:04:59.999000,16445.58250396,31,0.71497000,6102.19630467,0
2020-01-14 12:05:00,8537.22000000,8537.22000000,8507.18000000,8511.92000000,1.61815200,2020-01-14 12:09:59.999000,13785.74737145,13,1.39033400,11844.94410724,0
2020-01-14 12:10:00,8520.41000000,8520.41000000,8517.94000000,8517.94000000,0.01540500,2020-01-14 12:14:59.999000,131.25197683,3,0.01349800,115.00826525,0
2020-01-14 12:15:00,8515.33000000,8519.28000000,8515.33000000,8519.28000000,0.00377800,2020-01-14 12:19:59.999000,32.17877724,2,0.00199000,16.95336720,0
2020-01-14 12:20:00,8524.87000000,8541.42000000,8522.95000000,8539.71000000,0.07354900,2020-01-14 12:24:59.999000,628.07108761,5,0.00181300,15.45558931,0
2020-01-14 12:25:00,8551.35000000,8551.35000000,8535.50000000,8535.50000000,0.65248500,2020-01-14 12:29:59.999000,5573.88753958,11,0.00000000,0.00000000,0
2020-01-14 12:30:00,8537.07000000,8605.25000000,8537.07000000,8590.38000000,3.76740600,2020-01-14 12:34:59.999000,32361.57346819,29,2.99608700,25737.97098980,0
2020-01-14 12:35:00,8594.77000000,8626.79000000,8503.95000000,8503.95000000,5.97745600,2020-01-14 12:39:59.999000,51315.69987810,59,4.56789600,39181.98996466,0
2020-01-14 12:40:00,8492.80000000,8517.66000000,8484.74000000,8502.73000000,1.19175200,2020-01-14 12:44:59.999000,10135.83648369,25,0.71939600,6116.78532841,0
2020-01-14 12:45:00,8492.23000000,8493.14000000,8481.52000000,8489.40000000,1.50745300,2020-01-14 12:49:59.999000,12796.50274342,17,0.87066800,7391.88286457,0
2020-01-14 12:50:00,8505.33000000,8518.74000000,8502.78000000,8511.69000000,0.44530300,2020-01-14 12:54:59.999000,3790.09958829,9,0.03516700,299.33060223,0
2020-01-14 12:55:00,8510.59000000,8510.59000000,8509.40000000,8509.40000000,0.03526600,2020-01-14 12:59:59.999000,300.10217867,2,0.00000000,0.00000000,0
2020-01-14 13:00:00,8511.34000000,8531.70000000,8508.12000000,8526.16000000,1.37633700,2020-01-14 13:04:59.999000,11734.82569620,4,1.34058000,11429.97700812,0
2020-01-14 13:05:00,8528.69000000,8528.69000000,8513.22000000,8513.22000000,0.51472500,2020-01-14 13:09:59.999000,4383.37351324,9,0.05153200,438.74868989,0
2020-01-14 13:10:00,8517.29000000,8549.26000000,8517.29000000,8547.47000000,1.88636900,2020-01-14 13:14:59.999000,16097.14599098,25,0.63681900,5427.41953347,0
2020-01-14 13:15:00,8541.35000000,8541.35000000,8525.45000000,8525.45000000,1.21752900,2020-01-14 13:19:59.999000,10389.50355378,9,0.01289400,110.10470268,0
2020-01-14 13:20:00,8520.25000000,8546.53000000,8520.25000000,8546.53000000,0.01620800,2020-01-14 13:24:59.999000,138.49130552,3,0.01503400,128.48853202,0
2020-01-14 13:25:00,8560.80000000,8569.03000000,8544.15000000,8544.15000000,0.95726500,2020-01-14 13:29:59.999000,8197.84956866,12,0.59547400,5099.66945976,0
2020-01-14 13:30:00,8551.90000000,8551.90000000,8551.90000000,8551.90000000,0.05096500,2020-01-14 13:34:59.999000,435.84758350,2,0.05096500,435.84758350,0
2020-01-14 13:35:00,8528.29000000,8534.37000000,8528.29000000,8534.37000000,0.00728100,2020-01-14 13:39:59.999000,62.10160525,2,0.00728100,62.10160525,0
2020-01-14 13:40:00,8534.37000000,8545.85000000,8534.37000000,8545.85000000,0.01881800,2020-01-14 13:44:59.999000,160.61321774,2,0.01881800,160.61321774,0
2020-01-14 13:45:00,8559.12000000,8571.89000000,8559.12000000,8571.89000000,0.05834200,2020-01-14 13:49:59.999000,499.80295026,2,0.05834200,499.80295026,0
2020-01-14 13:50:00,8554.37000000,8577.60000000,8554.37000000,8577.60000000,0.03623700,2020-01-14 13:54:59.999000,310.01179187,2,0.00116600,10.00148160,0
2020-01-14 13:55:00,8558.77000000,8586.91000000,8558.77000000,8586.91000000,0.17425600,2020-01-14 13:59:59.999000,1494.41885343,9,0.15539100,1332.66018762,0
2020-01-14 14:00:00,8585.26000000,8585.26000000,8564.62000000,8568.32000000,0.22872500,2020-01-14 14:04:59.999000,1960.93759453,14,0.17799300,1525.58903229,0
2020-01-14 14:05:00,8565.69000000,8583.39000000,8565.69000000,8583.39000000,0.10162600,2020-01-14 14:09:59.999000,871.05262430,10,0.06073100,520.71139535,0
2020-01-14 14:10:00,8584.43000000,8642.54000000,8576.52000000,8630.24000000,0.42039700,2020-01-14 14:14:59.999000,3620.01844955,18,0.23961400,2062.60138157,0
2020-01-14 14:15:00,8640.44000000,8692.13000000,8632.17000000,8652.46000000,7.95879800,2020-01-14 14:19:59.999000,68822.33300509,67,5.27059100,45579.74911499,0
2020-01-14 14:20:00,8652.45000000,8674.36000000,8645.92000000,8669.05000000,1.25986800,2020-01-14 14:24:59.999000,10910.09076691,20,0.41348200,3579.15607808,0
2020-01-14 14:25:00,8674.82000000,8700.00000000,8663.14000000,8675.15000000,6.03838700,2020-01-14 14:29:59.999000,52453.54909747,56,4.20669000,36548.76691205,0
2020-01-14 14:30:00,8681.61000000,8743.75000000,8681.61000000,8720.43000000,16.45686000,2020-01-14 14:34:59.999000,143536.96835661,109,5.08810900,44375.10926710,0
2020-01-14 14:35:00,8716.02000000,8718.70000000,8674.22000000,8674.69000000,3.46654600,2020-01-14 14:39:59.999000,30160.71043129,76,1.49109500,12970.65412407,0
2020-01-14 14:40:00,8674.69000000,8708.23000000,8674.69000000,8703.48000000,0.66704700,2020-01-14 14:44:59.999000,5796.23139657,9,0.08809500,765.50779956,0
2020-01-14 14:45:00,8713.43000000,8740.00000000,8713.38000000,8713.38000000,0.50425400,2020-01-14 14:49:59.999000,4398.95619532,19,0.23915500,2087.96156251,0
2020-01-14 14:50:00,8713.38000000,8713.38000000,8690.96000000,8690.96000000,0.13659800,2020-01-14 14:54:59.999000,1190.20447582,2,0.00115100,10.00329496,0
2020-01-14 14:55:00,8718.62000000,8719.14000000,8695.41000000,8695.41000000,4.19358900,2020-01-14 14:59:59.999000,36486.50019225,50,1.62071200,14100.38370247,0
2020-01-14 15:00:00,8678.36000000,8678.36000000,8634.94000000,8644.26000000,1.49264100,2020-01-14 15:04:59.999000,12929.38975955,31,0.80917500,7009.51030212,0
2020-01-14 15:05:00,8647.45000000,8663.95000000,8647.45000000,8661.41000000,0.38200200,2020-01-14 15:09:59.999000,3307.80546460,10,0.26448800,2290.57750866,0
2020-01-14 15:10:00,8676.99000000,8700.00000000,8669.80000000,8691.56000000,0.51265800,2020-01-14 15:14:59.999000,4458.09579413,17,0.37752300,3283.66018101,0
2020-01-14 15:15:00,8700.00000000,8700.00000000,8668.62000000,8679.65000000,0.30465800,2020-01-14 15:19:59.999000,2648.08379596,12,0.26636400,2316.06893309,0
2020-01-14 15:20:00,8682.43000000,8692.39000000,8682.43000000,8692.22000000,0.31639700,2020-01-14 15:24:59.999000,2748.18640713,24,0.25126500,2182.19871692,0
2020-01-14 15:25:00,8695.26000000,8712.26000000,8695.26000000,8712.26000000,1.75899100,2020-01-14 15:29:59.999000,15305.69748888,7,1.75899100,15305.69748888,0
2020-01-14 15:30:00,8697.97000000,8721.26000000,8697.97000000,8720.82000000,1.07358100,2020-01-14 15:34:59.999000,9354.78889586,14,0.50179400,4375.18025998,0
2020-01-14 15:35:00,8720.07000000,8720.07000000,8702.57000000,8704.11000000,0.49273400,2020-01-14 15:39:59.999000,4292.31695418,5,0.49273400,4292.31695418,0
2020-01-14 15:40:00,8687.59000000,8696.79000000,8687.56000000,8694.70000000,1.67043300,2020-01-14 15:44:59.999000,14516.20116929,25,1.50576100,13085.48045941,0
2020-01-14 15:45:00,8690.89000000,8706.89000000,8690.89000000,8705.67000000,0.56216200,2020-01-14 15:49:59.999000,4891.87988652,6,0.17563400,1526.92464966,0
2020-01-14 15:50:00,8723.52000000,8733.87000000,8706.14000000,8706.26000000,0.51660500,2020-01-14 15:54:59.999000,4502.68140303,23,0.47581500,4147.18820592,0
2020-01-14 15:55:00,8718.77000000,8763.16000000,8690.16000000,8690.16000000,10.35959700,2020-01-14 15:59:59.999000,90282.02801709,89,2.31927200,20248.74949287,0
2020-01-14 16:00:00,8681.08000000,8689.03000000,8529.37000000,8550.57000000,13.46065300,2020-01-14 16:04:59.999000,115670.43368657,93,5.53998300,47515.78535958,0
2020-01-14 16:05:00,8566.22000000,8602.69000000,8566.22000000,8592.93000000,2.98453200,2020-01-14 16:09:59.999000,25633.57872341,46,0.91265600,7845.57107963,0
2020-01-14 16:10:00,8626.47000000,8632.93000000,8612.01000000,8612.01000000,1.14687700,2020-01-14 16:14:59.999000,9889.07808145,22,0.03609600,310.87344546,0
2020-01-14 16:15:00,8596.92000000,8604.54000000,8583.50000000,8591.77000000,0.35920300,2020-01-14 16:19:59.999000,3087.91370391,11,0.28668800,2464.63956096,0
2020-01-14 16:20:00,8578.51000000,8578.51000000,8520.28000000,8556.66000000,3.91341900,2020-01-14 16:24:59.999000,33450.66881171,81,1.36476600,11666.07704633,0
2020-01-14 16:25:00,8555.98000000,8569.24000000,8554.64000000,8556.06000000,0.43818500,2020-01-14 16:29:59.999000,3750.06483456,10,0.02380800,203.70135304,0
2020-01-14 16:30:00,8550.00000000,8586.37000000,8532.31000000,8579.16000000,1.48638500,2020-01-14 16:34:59.999000,12734.38796528,22,0.82422800,7058.08313333,0
2020-01-14 16:35:00,8574.90000000,8577.10000000,8569.19000000,8573.68000000,0.19072100,2020-01-14 16:39:59.999000,1634.90503544,8,0.02808000,240.72735567,0
2020-01-14 16:40:00,8594.59000000,8614.05000000,8593.68000000,8613.63000000,1.83975900,2020-01-14 16:44:59.999000,15838.08091546,34,1.81515100,15626.52457393,0
2020-01-14 16:45:00,8615.27000000,8630.58000000,8604.27000000,8629.92000000,1.26465400,2020-01-14 16:49:59.999000,10903.65283902,17,0.73690700,6357.97087652,0
2020-01-14 16:50:00,8629.04000000,8630.88000000,8618.16000000,8623.97000000,0.17763100,2020-01-14 16:54:59.999000,1532.36575007,7,0.13871100,1196.78973029,0
2020-01-14 16:55:00,8617.85000000,8682.42000000,8609.69000000,8654.81000000,1.17643200,2020-01-14 16:59:59.999000,10189.29802780,40,0.90648300,7849.57057856,0
2020-01-14 17:00:00,8683.53000000,8736.93000000,8683.53000000,8736.93000000,4.68380200,2020-01-14 17:04:59.999000,40811.68850107,53,3.02358400,26339.90912634,0
2020-01-14 17:05:00,8752.41000000,8770.06000000,8691.95000000,8710.86000000,4.27415200,2020-01-14 17:09:59.999000,37320.98440715,79,1.79835000,15697.85884928,0
2020-01-14 17:10:00,8713.06000000,8756.15000000,8713.06000000,8739.12000000,2.03082700,2020-01-14 17:14:59.999000,17752.92253906,25,1.58739800,13885.93987031,0
2020-01-14 17:15:00,8739.80000000,8743.10000000,8674.81000000,8690.05000000,3.16070600,2020-01-14 17:19:59.999000,27540.04247377,28,0.76896000,6717.13389724,0
2020-01-14 17:20:00,8712.82000000,8714.99000000,8703.21000000,8703.21000000,0.45726700,2020-01-14 17:24:59.999000,3981.67319109,7,0.26006500,2265.32586554,0
2020-01-14 17:25:00,8703.21000000,8732.55000000,8697.13000000,8729.59000000,0.63252600,2020-01-14 17:29:59.999000,5506.29055059,15,0.12865400,1119.47853158,0
2020-01-14 17:30:00,8730.40000000,8734.25000000,8719.71000000,8719.71000000,0.58440100,2020-01-14 17:34:59.999000,5098.69173442,8,0.57127100,4984.04991526,0
2020-01-14 17:35:00,8717.32000000,8728.80000000,8713.90000000,8726.58000000,0.55074500,2020-01-14 17:39:59.999000,4804.63382866,12,0.52376900,4569.18956636,0
2020-01-14 17:40:00,8734.93000000,8791.30000000,8734.93000000,8772.68000000,1.57219800,2020-01-14 17:44:59.999000,13788.71092300,29,0.86446700,7576.07145279,0
2020-01-14 17:45:00,8779.25000000,8811.61000000,8776.10000000,8782.28000000,1.03707200,2020-01-14 17:49:59.999000,9116.10605539,34,0.78606500,6910.11401709,0
2020-01-14 17:50:00,8776.41000000,8808.20000000,8740.15000000,8808.20000000,0.51598500,2020-01-14 17:54:59.999000,4525.24009365,19,0.39559300,3470.33702395,0
2020-01-14 17:55:00,8794.48000000,8794.48000000,8777.53000000,8777.53000000,1.46253300,2020-01-14 17:59:59.999000,12843.05810104,5,0.32253300,2836.43470104,0
2020-01-14 18:00:00,8793.58000000,8812.89000000,8792.02000000,8797.31000000,1.52318100,2020-01-14 18:04:59.999000,13408.52439122,21,0.92506000,8146.77461181,0
2020-01-14 18:05:00,8797.48000000,8812.81000000,8785.00000000,8810.65000000,1.65732000,2020-01-14 18:09:59.999000,14584.25578525,25,0.92194000,8118.49822609,0
2020-01-14 18:10:00,8801.37000000,8850.61000000,8798.75000000,8839.94000000,3.02559300,2020-01-14 18:14:59.999000,26707.43921002,32,2.47947500,21884.56802430,0
2020-01-14 18:15:00,8837.66000000,8837.66000000,8795.32000000,8820.71000000,2.18632300,2020-01-14 18:19:59.999000,19256.08585123,27,1.99253700,17550.08405602,0
2020-01-14 18:20:00,8822.70000000,8822.70000000,8774.53000000,8789.93000000,1.39446000,2020-01-14 18:24:59.999000,12254.88465411,19,0.09219600,811.56315593,0
2020-01-14 18:25:00,8787.36000000,8812.42000000,8786.47000000,8811.59000000,0.66020300,2020-01-14 18:29:59.999000,5813.78554000,14,0.65536500,5771.18367926,0
2020-01-14 18:30:00,8829.30000000,8829.30000000,8739.15000000,8739.15000000,4.60258500,2020-01-14 18:34:59.999000,40346.57502527,39,0.51053400,4468.64352106,0
2020-01-14 18:35:00,8737.46000000,8756.17000000,8691.69000000,8716.40000000,4.73300400,2020-01-14 18:39:59.999000,41267.48497192,48,2.15130900,18769.35774600,0
2020-01-14 18:40:00,8692.74000000,8742.44000000,8684.14000000,8739.38000000,3.19966400,2020-01-14 18:44:59.999000,27867.58518798,35,2.90768200,25324.70054170,0
2020-01-14 18:45:00,8736.21000000,8740.63000000,8716.11000000,8720.59000000,2.55354100,2020-01-14 18:49:59.999000,22291.63824145,31,1.77624900,15514.05658849,0
2020-01-14 18:50:00,8714.11000000,8717.90000000,8693.46000000,8717.90000000,0.42383500,2020-01-14 18:54:59.999000,3689.84478833,18,0.38441200,3346.66024429,0
2020-01-14 18:55:00,8727.05000000,8755.17000000,8727.05000000,8751.92000000,0.35784600,2020-01-14 18:59:59.999000,3129.99441105,8,0.26807000,2345.34053965,0
2020-01-14 19:00:00,8762.74000000,8762.74000000,8752.71000000,8756.44000000,0.00742900,2020-01-14 19:04:59.999000,65.05452397,3,0.00514400,45.04312736,0
2020-01-14 19:05:00,8748.21000000,8751.09000000,8748.21000000,8751.09000000,0.32690100,2020-01-14 19:09:59.999000,2860.73677737,2,0.00000000,0.00000000,0
2020-01-14 19:10:00,8740.60000000,8740.60000000,8718.66000000,8718.66000000,0.10873400,2020-01-14 19:14:59.999000,949.89648248,2,0.08576600,749.64629960,0
2020-01-14 19:15:00,8724.73000000,8724.73000000,8700.16000000,8712.88000000,1.46028500,2020-01-14 19:19:59.999000,12730.26285658,17,0.11825800,1030.72412946,0
2020-01-14 19:20:00,8713.94000000,8714.33000000,8695.43000000,8701.33000000,3.02275100,2020-01-14 19:24:59.999000,26313.15101353,33,0.12353000,1075.56162118,0
2020-01-14 19:25:00,8710.90000000,8732.27000000,8710.90000000,8732.27000000,0.99082600,2020-01-14 19:29:59.999000,8651.79940052,6,0.99082600,8651.79940052,0
2020-01-14 19:30:00,8729.15000000,8732.27000000,8729.15000000,8732.27000000,1.07133700,2020-01-14 19:34:59.999000,9354.80784563,4,1.07133700,9354.80784563,0
2020-01-14 19:35:00,8744.86000000,8758.81000000,8744.86000000,8758.81000000,0.32251300,2020-01-14 19:39:59.999000,2821.34694536,6,0.03809200,333.36214000,0
2020-01-14 19:40:00,8756.96000000,8768.72000000,8755.97000000,8768.72000000,0.37464000,2020-01-14 19:44:59.999000,3283.22019724,19,0.35130200,3078.81405306,0
2020-01-14 19:45:00,8768.72000000,8774.58000000,8765.07000000,8765.07000000,0.04007400,2020-01-14 19:49:59.999000,351.62053478,3,0.04007400,351.62053478,0
2020-01-14 19:50:00,8764.38000000,8764.38000000,8748.25000000,8748.25000000,0.00790600,2020-01-14 19:54:59.999000,69.25313718,3,0.00429100,37.59696962,0
2020-01-14 19:55:00,8743.62000000,8768.74000000,8743.62000000,8768.74000000,0.59780700,2020-01-14 19:59:59.999000,5235.91618836,8,0.59553100,5215.95853612,0
2020-01-14 20:00:00,8751.01000000,8751.01000000,8747.08000000,8747.08000000,1.03025100,2020-01-14 20:04:59.999000,9013.50687707,4,0.00000000,0.00000000,0
2020-01-14 20:05:00,8758.12000000,8758.12000000,8758.12000000,8758.12000000,0.00199200,2020-01-14 20:09:59.999000,17.44617504,1,0.00000000,0.00000000,0
2020-01-14 20:10:00,8743.06000000,8743.06000000,8735.20000000,8735.20000000,0.20672600,2020-01-14 20:14:59.999000,1807.39463145,3,0.00000000,0.00000000,0
2020-01-14 20:15:00,8735.20000000,8735.20000000,8724.28000000,8724.28000000,0.50945800,2020-01-14 20:19:59.999000,4448.68950724,20,0.39693400,3466.51142878,0
2020-01-14 20:20:00,8713.71000000,8719.51000000,8703.80000000,8703.80000000,0.81525700,2020-01-14 20:24:59.999000,7104.31370024,17,0.44163200,3849.11928054,0
2020-01-14 20:25:00,8702.78000000,8710.42000000,8698.84000000,8706.81000000,0.15289200,2020-01-14 20:29:59.999000,1330.72361187,14,0.02331000,202.90096260,0
2020-01-14 20:30:00,8712.79000000,8712.79000000,8707.72000000,8711.51000000,0.47330800,2020-01-14 20:34:59.999000,4123.00712372,10,0.00000000,0.00000000,0
2020-01-14 20:35:00,8711.51000000,8712.00000000,8711.51000000,8712.00000000,0.26750500,2020-01-14 20:39:59.999000,2330.37536669,5,0.26750500,2330.37536669,0
2020-01-14 20:40:00,8732.16000000,8732.16000000,8732.16000000,8732.16000000,0.51619100,2020-01-14 20:44:59.999000,4507.46240256,1,0.51619100,4507.46240256,0
2020-01-14 20:45:00,8733.41000000,8733.41000000,8708.90000000,8708.90000000,0.84715200,2020-01-14 20:49:59.999000,7385.74298692,8,0.00000000,0.00000000,0
2020-01-14 20:50:00,8693.44000000,8693.44000000,8683.00000000,8683.00000000,0.73485900,2020-01-14 20:54:59.999000,6381.10916729,6,0.02513200,218.26614228,0
2020-01-14 20:55:00,8700.05000000,8700.05000000,8700.05000000,8700.05000000,0.00225500,2020-01-14 20:59:59.999000,19.61861275,1,0.00225500,19.61861275,0
2020-01-14 21:00:00,8684.67000000,8684.67000000,8680.08000000,8680.08000000,0.08568000,2020-01-14 21:04:59.999000,743.71627251,2,0.00000000,0.00000000,0
2020-01-14 21:05:00,8677.27000000,8677.27000000,8675.37000000,8675.37000000,0.02198900,2020-01-14 21:09:59.999000,190.78245383,5,0.01790400,155.34356738,0
2020-01-14 21:10:00,8709.86000000,8721.36000000,8709.86000000,8716.06000000,0.14416100,2020-01-14 21:14:59.999000,1256.69996668,9,0.09500700,828.21175312,0
2020-01-14 21:15:00,8716.33000000,8731.11000000,8710.88000000,8722.36000000,0.89083100,2020-01-14 21:19:59.999000,7768.76402255,12,0.04149500,361.95053585,0
2020-01-14 21:20:00,8721.64000000,8721.64000000,8707.22000000,8707.22000000,0.17082800,2020-01-14 21:24:59.999000,1488.60506599,6,0.12506600,1089.73057631,0
2020-01-14 21:25:00,8733.17000000,8733.17000000,8722.76000000,8722.76000000,0.31717600,2020-01-14 21:29:59.999000,2766.69365801,4,0.00114500,9.99947965,0
2020-01-14 21:30:00,8722.76000000,8722.76000000,8722.76000000,8722.76000000,0.00000000,2020-01-14 21:34:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-01-14 21:35:00,8720.13000000,8720.13000000,8717.34000000,8717.34000000,0.00289700,2020-01-14 21:39:59.999000,25.25901369,2,0.00000000,0.00000000,0
2020-01-14 21:40:00,8729.67000000,8729.67000000,8723.00000000,8723.00000000,0.05939600,2020-01-14 21:44:59.999000,518.21173228,4,0.00473500,41.31725859,0
2020-01-14 21:45:00,8723.00000000,8723.00000000,8723.00000000,8723.00000000,0.00000000,2020-01-14 21:49:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-01-14 21:50:00,8733.72000000,8733.73000000,8733.72000000,8733.73000000,0.17174900,2020-01-14 21:54:59.999000,1500.00934474,2,0.17174900,1500.00934474,0
2020-01-14 21:55:00,8752.63000000,8752.63000000,8735.40000000,8736.46000000,0.43390300,2020-01-14 21:59:59.999000,3794.25885386,10,0.24958200,2183.83593116,0
2020-01-14 22:00:00,8738.49000000,8738.50000000,8734.79000000,8734.79000000,0.03067500,2020-01-14 22:04:59.999000,268.03737135,3,0.03067500,268.03737135,0
2020-01-14 22:05:00,8728.75000000,8734.91000000,8720.18000000,8734.91000000,0.31423400,2020-01-14 22:09:59.999000,2740.92027714,6,0.07947100,693.56243261,0
2020-01-14 22:10:00,8744.26000000,8745.00000000,8743.02000000,8744.30000000,0.70094800,2020-01-14 22:14:59.999000,6129.53377792,5,0.70094800,6129.53377792,0
2020-01-14 22:15:00,8754.47000000,8756.93000000,8754.47000000,8756.20000000,0.20868100,2020-01-14 22:19:59.999000,1826.94576250,3,0.20868100,1826.94576250,0
2020-01-14 22:20:00,8750.61000000,8753.02000000,8750.61000000,8753.02000000,0.00507300,2020-01-14 22:24:59.999000,44.39938783,2,0.00313000,27.39695260,0
2020-01-14 22:25:00,8759.61000000,8765.73000000,8759.61000000,8765.73000000,0.00251800,2020-01-14 22:29:59.999000,22.06368090,2,0.00114100,10.00169793,0
2020-01-14 22:30:00,8765.73000000,8770.67000000,8765.73000000,8770.67000000,0.02449800,2020-01-14 22:34:59.999000,214.85859774,2,0.02449800,214.85859774,0
2020-01-14 22:35:00,8777.34000000,8787.51000000,8777.34000000,8778.13000000,0.25575200,2020-01-14 22:39:59.999000,2246.67464340,6,0.17396400,1528.71038964,0
2020-01-14 22:40:00,8774.93000000,8774.93000000,8753.82000000,8753.82000000,0.07038100,2020-01-14 22:44:59.999000,616.89554262,4,0.01881300,164.88992484,0
